id,State_Code,State_Name,State_ab,County,City,Place,Type,Primary,Zip_Code,Area_Code,ALand,AWater,Lat,Lon,Mean,Median,Stdev,sum_w
4002523,40,Oklahoma,OK,Adair County,Oklahoma City,Bell,Track,Track,73127,405,4543559,1527,35.4725181,-97.6627728,39373,31562,33362,860.624272175505
36029464,36,New York,NY,Albany County,Brooklyn,Albany city,Track,Track,11203,718,142464,0,40.6641582,-73.9420074,42578,32617,36075,319.890687685762
360215394,36,New York,NY,Albany County,Richmond Hill,Albany city,Track,Track,11418,718,219829,0,40.6984968,-73.8284961,70361,50538,58433,315.986073144909
360217784,36,New York,NY,Albany County,Clifton Park,Albany city,Track,Track,12065,518,16884295,2914788,42.7966851,-73.8116211,99343,88199,59178,248.280597239004
5402390,54,West Virginia,WV,Barbour County,Coal City,Philippi city,Track,Track,25823,304,329356868,1275956,37.6260109,-81.2164585,52700,40765,45818,1475.67707745732
26029341,26,Michigan,MI,Alcona County,Detroit,Hubbard Lake,Track,Track,48234,313,1079667,0,42.4277494,-83.0763573,37707,24597,42548,236.149952395441
51025104,51,Virginia,VA,Accomack County,Fredericksburg,Chincoteague,Track,Track,22408,540,18203158,1120550,38.2496542,-77.4229079,85126,69869,54436,380.210798799331
36024064,36,New York,NY,Albany County,Saratoga Springs,Albany city,Track,Track,12866,518,9646669,141107,43.0759547,-73.7643201,88525,71891,66850,1316.09476567178
360244,36,New York,NY,Albany County,Loudonville,Albany city,Track,Track,12211,518,2742331,79375,42.6996786,-73.7650276,117882,102112,74399,273.781156891855
17027299,17,Illinois,IL,Adams County,Richton Park,Camp Point,Track,Track,60471,708,2643928,45221,41.4924088,-87.7697665,47621,39088,32678,819.376257317298
72021576,72,Puerto Rico,PR,Adjuntas Municipio,Carolina,Adjuntas,Track,Track,979,787,218664,64817,18.4432811,-66.0217659,49311,49292,27125,353.416146585952
29012384,29,Missouri,MO,Christian County,Spokane,Spokane,CDP,place,65754,417,2187659,0,36.863219,-93.305568,64958,300000,15730,34.0309267204331
53011109,53,Washington,WA,Grays Harbor County,Elma,Malone,CDP,place,98541,360,23416339,14116,46.974382,-123.307427,60362,36788,61583,109.05735725269
48028798,48,Texas,TX,Anderson County,Dallas,Elkhart,Track,Track,75216,972,2325812,0,32.6951584,-96.7814709,30663,22365,24125,358.255997171881
902489,9,Connecticut,CT,Fairfield County,Middletown,Bethel,Track,Track,6457,860,2156003,0,41.5922334,-72.704025,77401,67139,48838,1636.57501309754
48025418,48,Texas,TX,Anderson County,Charlotte,Elkhart,Track,Track,78011,830,692944076,661366,28.832355,-98.7197745,69528,56774,53634,253.290293339219
4402967,44,Rhode Island,RI,Kent County,Block Island,Greene,Track,Track,2807,401,23521355,8258226,41.1768145,-71.5770852,76518,300000,37282,7.26608174134286
60213759,6,California,CA,Alameda County,Los Angeles,Alameda city,Track,Track,90035,310,814659,0,34.0387217,-118.4441579,86354,77492,65205,487.808210205129
23021055,23,Maine,ME,Androscoggin County,Orrington,Auburn city,Track,Track,4474,207,64726302,6067965,44.6887779,-68.7628054,75823,63476,55901,158.721102538953
47021450,47,Tennessee,TN,Anderson County,Brentwood,Clinton city,Track,Track,37027,615,7000284,30885,36.0276458,-86.8024746,121194,104353,87887,319.219586433084
1602800,16,Idaho,ID,Ada County,Soda Springs,Boise City city,Track,Track,83276,208,2936721178,75753773,42.8046919,-111.3877022,70815,62716,52945,319.450815551352
55022668,55,Wisconsin,WI,Adams County,Lake Mills,Adams city,Track,Track,53551,920,209011211,2327852,43.1499252,-88.8806225,60649,53854,37012,414.117682778906
3502885,35,New Mexico,NM,Bernalillo County,Albuquerque,Albuquerque city,Track,Track,87121,505,1977319,2922,35.049648,-106.7125801,33170,28282,29029,166.187654533954
2002690,20,Kansas,KS,Allen County,Eskridge,Gas city,Track,Track,66423,866,1081529517,4925327,38.8873022,-96.1643033,58821,53477,38914,555.945180103294
360218374,36,New York,NY,Albany County,Lindenhurst,Albany city,Track,Track,11757,631,2547637,147329,40.6811285,-73.3627424,72963,300000,43632,257.656390573241
17025619,17,Illinois,IL,Adams County,Northbrook,Camp Point,Track,Track,60062,847,2167634,0,42.1264867,-87.8429419,138349,132399,81771,190.083627947846
360219054,36,New York,NY,Albany County,Quogue,Albany city,Track,Track,11959,631,17767465,10100223,40.8241255,-72.5868779,83855,69485,51266,178.956519486942
17028479,17,Illinois,IL,Adams County,West Frankfort,Camp Point,Track,Track,62896,618,17943445,135403,37.8790249,-88.9087181,53858,44587,39003,443.712092505982
5402190,54,West Virginia,WV,Barbour County,Tad,Philippi city,Track,Track,25201,304,98565957,77955,38.2832126,-81.4925568,51120,43144,34923,1121.03151232652
53022549,53,Washington,WA,Adams County,Seattle,Hatton,Track,Track,98115,206,330715,0,47.6647406,-122.303595,28680,20131,26070,685.02740891701
390211713,39,Ohio,OH,Adams County,New Philadelphia,Rome,Track,Track,44663,330,117632861,1208865,40.4211825,-81.4666977,59738,53985,48619,376.683429225077
5102834,51,Virginia,VA,Accomack County,Sterling,Chincoteague,Track,Track,20165,571,2603486,64815,39.0372878,-77.3944404,155769,161248,67337,312.699338006743
51023164,51,Virginia,VA,Accomack County,Mclean,Chincoteague,Track,Track,22101,703,2415478,13552,38.9357929,-77.1936697,186359,300000,71852,58.0587557953388
40023523,40,Oklahoma,OK,Adair County,Tulsa,Bell,Track,Track,74104,918,1264358,0,36.14422,-95.9669138,26892,20573,23245,282.949406196423
29011994,29,Missouri,MO,Jackson County,Blue Springs,Lake Tapawingo city,City,place,64015,816,949999,336721,39.019966,-94.319191,88196,77520,55596,135.890582001941
42021804,42,Pennsylvania,PA,Adams County,Allentown,Abbottstown,Track,Track,18102,484,306093,0,40.6120714,-75.4716644,32304,19675,33323,893.148295096411
17021149,17,Illinois,IL,Adams County,Brookfield,Camp Point,Track,Track,60513,708,1029221,0,41.8174455,-87.8501113,88290,77813,60554,456.607871553705
602159,6,California,CA,Alameda County,Alameda,Alameda city,Track,Track,94501,510,582861,0,37.7778323,-122.2835979,57071,43007,50318,1165.27070887349
2602281,26,Michigan,MI,Alcona County,Elsie,Hubbard Lake,Track,Track,48831,989,90980068,758314,43.0723965,-84.423269,58310,50247,39791,524.578281460834
4002643,40,Oklahoma,OK,Adair County,Oklahoma City,Bell,Track,Track,73108,405,4918137,0,35.4357439,-97.6101299,52331,44898,34297,273.522092059968
60229169,6,California,CA,Alameda County,Anderson,Alameda city,Track,Track,96007,530,10832948,68915,40.4294831,-122.2988508,57413,43467,39815,195.060573122121
801849,8,Colorado,CO,Montezuma County,Cortez,Lewis,CDP,place,81321,970,8056413,0,37.501715,-108.660059,63030,300000,55926,103.498172115585
26024291,26,Michigan,MI,Alcona County,Traverse City,Hubbard Lake,Track,Track,49686,231,6311636,4471122,44.7768662,-85.5748058,90895,67760,65816,396.142750080691
37026754,37,North Carolina,NC,Alamance County,Ayden,Alamance,Track,Track,28513,252,33518136,0,35.4641875,-77.4376312,92231,74975,48790,174.552767034268
37022074,37,North Carolina,NC,Alamance County,Raleigh,Alamance,Track,Track,27616,919,5349802,0,35.8598798,-78.5897866,42790,33594,33017,1344.42319403648
60218759,6,California,CA,Alameda County,Seaside,Alameda city,Track,Track,93955,831,89619514,1199003,36.5954235,-121.7882216,71651,60335,50939,512.58098631131
3002447,30,Montana,MT,Beaverhead County,Columbia Falls,Wisdom,Track,Track,59912,406,65672170,1186164,48.3495935,-114.1134637,67437,65500,41711,274.151441776907
201610,2,Alaska,AK,Matanuska-Susitna Borough,Anchorage,Point MacKenzie,CDP,place,99501,907,395024280,6304383,61.355597,-150.16935,77110,84804,54957,37.7975359526381
120210670,12,Florida,FL,Alachua County,Miami,Gainesville city,Track,Track,33156,305,3472825,95898,25.6787012,-80.3289477,83779,48206,80878,210.893397830508
902549,9,Connecticut,CT,Fairfield County,New Haven,Bethel,Track,Track,6511,203,1464612,0,41.3274738,-72.9210376,74497,48930,71155,940.946909583757
6026429,6,California,CA,Alameda County,San Francisco,Alameda city,Track,Track,94112,415,819577,0,37.72862,-122.4571583,126130,121459,71232,406.335382735434
370224,37,North Carolina,NC,Alamance County,Burlington,Alamance,Track,Track,27217,336,65709877,4518089,36.200065,-79.4059533,50613,43317,36047,711.431491745588
19021445,19,Iowa,IA,Adair County,Mediapolis,Greenfield city,Track,Track,52637,319,390547104,26922550,40.9654425,-91.0608918,44233,32949,40243,170.160767994659
22022689,22,Louisiana,LA,Acadia Parish,Scott,Crowley city,Track,Track,70583,337,6613609,0,30.2398673,-92.0524413,37264,25297,41974,258.526492299985
36025704,36,New York,NY,Albany County,Bronx,Albany city,Track,Track,10462,718,124862,0,40.8564763,-73.8654305,37198,31452,30605,327.119416114927
1102291,11,District of Columbia,DC,District of Columbia,Washington,Washington city,Track,Track,20011,202,693964,566,38.9479653,-77.0118821,70263,28883,78127,184.621122456758
3702194,37,North Carolina,NC,Alamance County,Kannapolis,Alamance,Track,Track,28083,704,3087036,447631,35.4976616,-80.5817529,49024,36366,39500,490.019557213054
37027884,37,North Carolina,NC,Alamance County,Cary,Alamance,Track,Track,27513,919,5393988,91044,35.795402,-78.8193341,104868,90486,68383,426.566071987869
26021901,26,Michigan,MI,Alcona County,Roscommon,Hubbard Lake,Track,Track,48653,989,27907854,28042822,44.4687247,-84.6900585,50988,39377,39688,719.044820981049
3902763,39,Ohio,OH,Adams County,Strongsville,Rome,Track,Track,44149,440,6893924,0,41.3215228,-81.8572633,102956,89693,69159,721.392826117991
1024206,1,Alabama,AL,Autauga County,Hoover,Autaugaville,Track,Track,35242,205,10958163,801615,33.3868168,-86.7579464,114188,300000,46984,141.617511347335
7202786,72,Puerto Rico,PR,Adjuntas Municipio,San Juan,Adjuntas,Track,Track,926,787,2095981,0,18.3475996,-66.0851837,43078,23763,47278,1280.90113693944
6022289,6,California,CA,Alameda County,Pomona,Alameda city,Track,Track,91766,909,1311060,0,34.0483607,-117.7322415,49352,43057,33243,691.276070382137
2102179,21,Kentucky,KY,Adair County,Grayson,Columbia city,Track,Track,41143,606,110199706,979807,38.3494756,-82.8807556,46589,36177,36386,1867.64151457931
20257,2,Alaska,AK,Aleutians East Borough,Anchorage,Akutan city,Track,Track,99516,907,85707800,11963944,61.0532891,-149.7028074,159063,300000,77818,462.898380712633
17025919,17,Illinois,IL,Adams County,Schaumburg,Camp Point,Track,Track,60194,847,2092264,62727,42.0353003,-88.1397559,65062,62292,42867,637.364586553692
19012024,19,Iowa,IA,Benton County,Atkins,Newhall city,City,place,52206,319,818388,0,41.993329,-91.967341,70506,64833,43016,195.723885751743
40022583,40,Oklahoma,OK,Adair County,Bethany,Bell,Track,Track,73008,405,1287555,0,35.4969478,-97.6278457,42140,34307,24983,194.696291124192
4102432,41,Oregon,OR,Baker County,Salem,Baker City city,Track,Track,97301,503,3762061,0,44.9404975,-122.9989082,37456,30379,28615,1460.64828562454
1702269,17,Illinois,IL,Adams County,Chicago,Camp Point,Track,Track,60610,773,327251,0,41.9074122,-87.6409015,79682,23660,87549,1043.0082655077
501987,5,Arkansas,AR,Washington County,Sonora,Goshen,Town,place,72764,479,29650745,644867,36.102458,-94.001579,112207,99636,79398,233.056491455792
48026328,48,Texas,TX,Anderson County,San Antonio,Elkhart,Track,Track,78227,210,1944801,13845,29.441304,-98.5939349,33456,26421,25592,527.740075662825
60213649,6,California,CA,Alameda County,Los Angeles,Alameda city,Track,Track,90059,323,475994,0,33.932376,-118.2502423,23353,12486,22296,264.844974397852
51026324,51,Virginia,VA,Accomack County,Norfolk,Chincoteague,Track,Track,23523,757,2686194,1188495,36.8333375,-76.2836407,39171,33843,25864,269.355395410206
6029579,6,California,CA,Alameda County,Concord,Alameda city,Track,Track,94519,925,2819834,0,37.9762383,-122.01218,68231,300000,52766,228.559564595591
42022774,42,Pennsylvania,PA,Adams County,Philadelphia,Abbottstown,Track,Track,19135,215,3322103,1643545,40.0189334,-75.0399564,34740,26934,29626,247.187534474484
42023594,42,Pennsylvania,PA,Adams County,Tarentum,Abbottstown,Track,Track,15084,724,48577795,12854,40.6489715,-79.8716963,52641,53406,26499,185.057639994102
60217119,6,California,CA,Alameda County,Gardena,Alameda city,Track,Track,90249,310,1899614,47515,33.9112721,-118.3195843,55800,52730,34950,321.07890434433
3702554,37,North Carolina,NC,Alamance County,Durham,Alamance,Track,Track,27701,919,1025538,0,35.999957,-78.8860285,35910,24719,34291,588.20787724303
19022645,19,Iowa,IA,Adair County,Ankeny,Greenfield city,Track,Track,50021,515,6303493,0,41.7117183,-93.5819509,74397,55811,60879,193.290341873768
42021224,42,Pennsylvania,PA,Adams County,Millersburg,Abbottstown,Track,Track,17061,717,67070706,13838292,40.5742517,-76.9262375,68347,57563,49291,966.753937475137
51026264,51,Virginia,VA,Accomack County,Norfolk,Chincoteague,Track,Track,23529,757,1391161,40083,36.8821639,-76.3067789,35973,22933,46550,287.418015644672
17026749,17,Illinois,IL,Adams County,Burbank,Camp Point,Track,Track,60459,708,2267569,0,41.7539907,-87.7530181,71570,48918,66754,236.392938708982
48023218,48,Texas,TX,Anderson County,Mission,Elkhart,Track,Track,78572,956,25934847,0,26.2632802,-98.2898432,78250,59664,67967,1466.7827050457
60216359,6,California,CA,Alameda County,Downey,Alameda city,Track,Track,90242,562,2200112,28087,33.9131473,-118.1275755,86418,79207,34826,90.3889128065911
4024283,4,Arizona,AZ,Apache County,Chandler,Chinle,Track,Track,85249,480,2589729,0,33.2116679,-111.8151375,43377,34291,35465,454.418199329875
2902604,29,Missouri,MO,Adair County,Lee's Summit,Kirksville city,Track,Track,64064,816,10737175,53553,38.9748942,-94.34891,110676,100322,60847,397.06699159245
480220928,48,Texas,TX,Anderson County,Jarrell,Elkhart,Track,Track,76537,512,105081965,437157,30.7887196,-97.5781106,78386,300000,66863,135.129805196651
4101795,41,Oregon,OR,Linn County,Tangent,Tangent city,City,place,97389,541,9781482,0,44.54769,-123.110935,55224,44861,43004,244.189852042809
17021319,17,Illinois,IL,Adams County,Chicago Heights,Camp Point,Track,Track,60411,708,1629732,0,41.5321711,-87.6427436,71375,69192,48043,611.824323991229
480218578,48,Texas,TX,Anderson County,Fort Worth,Elkhart,Track,Track,76119,817,2697831,0,32.6708807,-97.2749395,41956,31384,30047,315.421864596968
24024387,24,Maryland,MD,Allegany County,Mechanicsville,Little Orleans,Track,Track,20659,301,59761650,222855,38.3591278,-76.6248011,109365,300000,60617,72.4950678451138
120215590,12,Florida,FL,Alachua County,Lake Helen,Gainesville city,Track,Track,32744,386,10131108,787188,28.9740516,-81.1992478,63078,51091,53214,481.948652823352
20011327,20,Kansas,KS,Scott County,Scott City,Scott City city,City,place,67871,620,7156988,0,38.479035,-100.902246,66946,52217,47033,995.151475806439
6027549,6,California,CA,Alameda County,Kenwood,Alameda city,Track,Track,95452,707,54641623,41301,38.4514901,-122.5502357,72844,61240,54323,935.661889693437
360213374,36,New York,NY,Albany County,New York,Albany city,Track,Track,10029,212,177939,0,40.793827,-73.9451333,83640,58119,62762,142.394535781424
18024255,18,Indiana,IN,Adams County,Indianapolis,Berne city,Track,Track,46226,317,2669778,0,39.8477641,-86.0368063,35881,31588,33258,453.490971956478
51022194,51,Virginia,VA,Accomack County,Arlington,Chincoteague,Track,Track,22204,703,284983,0,38.8510432,-77.0982611,85282,56424,72560,155.292159744537
360217154,36,New York,NY,Albany County,Staten Island,Albany city,Track,Track,10306,718,1407432,0,40.5704889,-74.1318818,129234,300000,76473,137.091537483257
12027870,12,Florida,FL,Alachua County,Tampa,Gainesville city,Track,Track,33618,813,2005027,326940,28.0642144,-82.4932317,44282,30791,41513,283.195674559426
9022709,9,Connecticut,CT,Fairfield County,North Haven,Bethel,Track,Track,6473,203,9886371,55873,41.4063301,-72.8448305,83729,78786,57420,298.981421600558
60228309,6,California,CA,Alameda County,Santa Clara,Alameda city,Track,Track,95050,408,1612246,0,37.3430376,-121.9443765,92064,300000,54265,135.190839248047
4702110,47,Tennessee,TN,Anderson County,Elizabethton,Clinton city,Track,Track,37643,423,18045657,0,36.2975897,-82.2109598,40000,34351,27727,848.376155685009
48013990,48,Texas,TX,Sherman County,Stratford,Stratford city,City,place,79084,806,5267972,0,36.336609,-102.073915,61336,48079,46972,423.351295247297
45021068,45,South Carolina,SC,Abbeville County,Rock Hill,Abbeville city,Track,Track,29732,803,3494181,0,34.9607591,-81.0222741,50058,38477,40066,1520.3103618303
34023755,34,New Jersey,NJ,Atlantic County,Greenwich,Absecon city,Track,Track,8323,856,93644584,3946136,39.3962734,-75.3675507,80564,70491,53895,269.748006191687
27023943,27,Minnesota,MN,Aitkin County,Rochester,Aitkin city,Track,Track,55901,507,2721940,0,44.0710523,-92.4802326,55971,300000,38892,424.155470572192
47023260,47,Tennessee,TN,Anderson County,Dandridge,Clinton city,Track,Track,37725,865,118487998,52900713,35.9583345,-83.3691093,51325,35519,51398,596.774655298721
41021062,41,Oregon,OR,Baker County,Canby,Baker City city,Track,Track,97013,503,2722586,29201,45.252494,-122.701224,51119,39533,38582,473.352138477814
21022769,21,Kentucky,KY,Adair County,Louisville,Columbia city,Track,Track,40222,502,2075233,5432,38.2572718,-85.6121344,65402,61973,37115,276.25253361721
5102164,51,Virginia,VA,Accomack County,Pilgrim Knob,Chincoteague,Track,Track,24634,276,173313609,162455,37.2450497,-81.8256517,48022,35690,47330,427.880462806915
12025300,12,Florida,FL,Alachua County,Wilton Manors,Gainesville city,Track,Track,33311,954,2560602,0,26.1613419,-80.1472585,73885,82811,52200,137.883794808709
4802248,48,Texas,TX,Anderson County,San Antonio,Elkhart,Track,Track,78210,210,986967,0,29.4064086,-98.4787846,47431,37130,44660,416.247190079798
102186,1,Alabama,AL,Autauga County,Evergreen,Autaugaville,Track,Track,36401,251,90973774,334237,31.4626914,-86.9984985,34206,16878,39063,540.009840509178
39022263,39,Ohio,OH,Adams County,Union,Rome,Track,Track,45322,937,11972358,0,39.9067008,-84.3198301,64187,55180,41244,1410.85137227864
27022153,27,Minnesota,MN,Aitkin County,Eagan,Aitkin city,Track,Track,55122,952,2054225,85965,44.7876283,-93.2188668,132740,300000,73105,155.654110199822
48022488,48,Texas,TX,Anderson County,Houston,Elkhart,Track,Track,77021,713,2269865,18103,29.7045424,-95.3355622,50914,39188,48931,633.532268943846
51025954,51,Virginia,VA,Accomack County,Harrisonburg,Chincoteague,Track,Track,22801,540,5634486,4639,38.4423657,-78.8952056,76986,300000,48419,410.48052474541
21023029,21,Kentucky,KY,Adair County,Louisville,Columbia city,Track,Track,40214,502,7164810,35290,38.141576,-85.8034035,59711,55922,32543,246.888011933225
55021938,55,Wisconsin,WI,Adams County,Madison,Adams city,Track,Track,53703,608,4124092,52550,43.0429984,-89.3861019,42378,300000,24930,371.160407283341
37021834,37,North Carolina,NC,Alamance County,Mount Airy,Alamance,Track,Track,27030,336,15791070,179001,36.5398584,-80.5961639,66329,45103,67636,537.670931781752
3101774,31,Nebraska,NE,Boyd County,Butte,Butte,Village,place,68722,402,1080790,0,42.912454,-98.847904,42126,37007,30167,117.094358260731
12021540,12,Florida,FL,Alachua County,Paisley,Gainesville city,Track,Track,32767,352,333279909,22818528,29.1148308,-81.5606553,41850,29233,41945,1020.59517868553
13021853,13,Georgia,GA,Appling County,Lagrange,Baxley city,Track,Track,30241,706,61970179,186870,33.0195698,-84.9274423,45779,29814,45249,1408.03845329373
801729,8,Colorado,CO,Clear Creek County,Georgetown,Empire,Town,place,80444,303,643480,5800,39.75971,-105.682813,58245,40442,50347,102.996494774403
3401705,34,New Jersey,NJ,Union County,Scotch Plains,Fanwood,Borough,place,7076,908,3469670,0,40.641701,-74.385692,125178,115335,70706,793.836823379022
36025964,36,New York,NY,Albany County,Bronx,Albany city,Track,Track,10467,718,204657,0,40.8617366,-73.8631301,41604,27438,41050,259.223278443934
60221079,6,California,CA,Alameda County,Riverside,Alameda city,Track,Track,92504,951,1228758,0,33.9518517,-117.4237908,54653,47409,35880,268.3576681067
53022979,53,Washington,WA,Adams County,Kirkland,Hatton,Track,Track,98033,425,1408906,0,47.7043393,-122.1992667,121493,110508,72915,177.585307267712
12011493,12,Florida,FL,Polk County,Haines City,Haines City city,City,place,33844,863,48040501,3461603,28.109845,-81.615699,44470,34171,37152,5119.19442577758
4202714,42,Pennsylvania,PA,Adams County,Quakertown,Abbottstown,Track,Track,18951,215,1570005,7624,40.4393683,-75.3412434,64604,55622,43756,473.278266694993
26021701,26,Michigan,MI,Alcona County,Oak Park,Hubbard Lake,Track,Track,48237,248,2525741,0,42.4668124,-83.1918645,68104,63150,43841,1208.89623615064
17025449,17,Illinois,IL,Adams County,Chicago,Camp Point,Track,Track,60620,773,998832,0,41.7268625,-87.6579016,55078,35639,50982,195.362153827726
1802245,18,Indiana,IN,Adams County,Muncie,Berne city,Track,Track,47302,765,3453874,106937,40.1848521,-85.3554957,34293,26838,26850,1111.66355704724
2602691,26,Michigan,MI,Alcona County,Jackson,Hubbard Lake,Track,Track,49201,517,2913483,1136,42.2609849,-84.3850012,39487,31965,31583,1091.92499306159
5002695,50,Vermont,VT,Addison County,Chester,Bristol,Track,Track,5143,802,309163998,1334359,43.2889397,-72.6929119,39502,22510,46294,370.892621678657
36029674,36,New York,NY,Albany County,Brooklyn,Albany city,Track,Track,11207,718,134881,0,40.6878787,-73.9071509,29406,16442,33176,276.581379426434
51026944,51,Virginia,VA,Accomack County,Virginia Beach,Chincoteague,Track,Track,23452,757,5816246,3486629,36.8810013,-76.0858355,170189,184288,73080,85.488823650131
6027469,6,California,CA,Alameda County,Fairfield,Alameda city,Track,Track,94533,707,1309484,0,38.265491,-122.0295802,50885,38036,46205,1068.88939601709
24024677,24,Maryland,MD,Allegany County,Berlin,Little Orleans,Track,Track,21811,410,39317450,20282766,38.275427,-75.1518692,45722,27842,53179,415.321670376005
12022020,12,Florida,FL,Alachua County,Hobe Sound,Gainesville city,Track,Track,33455,772,57415053,1234935,27.0187292,-80.1809732,125331,300000,81602,156.792705984873
1022186,1,Alabama,AL,Autauga County,Vina,Autaugaville,Track,Track,35593,256,145933248,3961461,34.4392881,-88.0399565,37300,300000,28404,215.298791925674
102606,1,Alabama,AL,Autauga County,Opelika,Autaugaville,Track,Track,36801,334,4310558,34936,32.6330378,-85.3853644,30665,22207,31217,1075.21196232982
480216768,48,Texas,TX,Anderson County,Houston,Elkhart,Track,Track,77060,936,68389233,15207987,30.475977,-95.5389361,84781,78796,60486,580.474520485432
4402527,44,Rhode Island,RI,Kent County,Providence,Greene,Track,Track,2909,401,1218292,0,41.8118409,-71.4474792,57345,60598,35360,271.251176823729
37021394,37,North Carolina,NC,Alamance County,Huntersville,Alamance,Track,Track,28078,980,7572589,91061,35.3413691,-80.9008142,80633,71493,52866,476.331887087186
55022628,55,Wisconsin,WI,Adams County,Mineral Point,Adams city,Track,Track,53565,608,157167303,244685,42.8707141,-90.147391,72307,65752,45145,143.557777135242
24023517,24,Maryland,MD,Allegany County,Silver Spring,Little Orleans,Track,Track,20904,301,4487399,2724,39.0601655,-76.9902806,65185,31033,62375,268.359915827477
240257,24,Maryland,MD,Allegany County,Glen Burnie,Little Orleans,Track,Track,21060,410,2052526,30454,39.153714,-76.6069592,81063,73943,50978,528.59617111258
32021457,32,Nevada,NV,Churchill County,North Las Vegas,Fallon city,Track,Track,89030,702,1339423,0,36.2104079,-115.156451,43089,35682,28546,345.783935880156
42013356,42,Pennsylvania,PA,Lancaster County,Lancaster,Smoketown,CDP,place,17602,717,1484166,37829,40.036195,-76.204465,73250,300000,36009,68.1966477338961
12024390,12,Florida,FL,Alachua County,Newberry,Gainesville city,Track,Track,32669,352,148112102,6700233,29.5839776,-82.6230377,54486,54828,34567,311.811591193864
4402687,44,Rhode Island,RI,Kent County,Cumberland,Greene,Track,Track,2864,401,17763719,327042,41.9622838,-71.4091957,71197,32357,70477,455.119870314404
360215664,36,New York,NY,Albany County,Woodside,Albany city,Track,Track,11377,718,151334,0,40.7519327,-73.899483,69463,48090,53614,216.460908171105
60216729,6,California,CA,Alameda County,Long Beach,Alameda city,Track,Track,90813,562,324505,0,33.793484,-118.1915444,37187,24828,35563,411.355873250291
360216374,36,New York,NY,Albany County,Flushing,Albany city,Track,Track,11367,718,1004772,0,40.7338803,-73.8223553,102479,71966,73808,102.461014712709
3102547,31,Nebraska,NE,Adams County,Hastings,Ayr,Track,Track,68901,402,1644626,0,40.5864511,-98.4083092,52338,300000,33985,160.995886411226
37026624,37,North Carolina,NC,Alamance County,Hampstead,Alamance,Track,Track,28443,910,21146155,44942,34.401848,-77.6218025,70303,46693,58921,649.04690196737
25021420,25,Massachusetts,MA,Barnstable County,Millbury,Barnstable Town city,Track,Track,1527,508,14137777,734927,42.2149058,-71.7457772,87422,76898,57473,1020.43401859571
8022220,8,Colorado,CO,Adams County,Georgetown,Brighton city,Track,Track,80444,303,524001542,2029604,39.7068627,-105.8380111,73194,55029,55536,389.919057246931
5402320,54,West Virginia,WV,Barbour County,Morgantown,Philippi city,Track,Track,26508,304,97940987,1782960,39.5211451,-79.9885861,90966,74154,63529,644.165568619073
8022750,8,Colorado,CO,Adams County,Aurora,Brighton city,Track,Track,80016,720,45963360,151906,39.5477357,-104.7135658,118737,300000,58776,180.246304953465
54021700,54,West Virginia,WV,Barbour County,Tunnelton,Philippi city,Track,Track,26444,304,163680830,303190,39.4040079,-79.8302638,45738,43638,30974,283.124245992453
4021723,4,Arizona,AZ,Apache County,Flagstaff,Chinle,Track,Track,86001,928,6266288,0,35.1881088,-111.6816587,29332,18557,30244,383.376355916235
360219194,36,New York,NY,Albany County,Eldred,Albany city,Track,Track,12732,845,129648056,4832603,41.5673669,-74.8865216,61393,45537,54841,304.819701017302
18023205,18,Indiana,IN,Adams County,Remington,Berne city,Track,Track,47977,219,320994910,369007,40.8300031,-87.1592004,73122,66905,41918,288.385357075761
